Year,usg_apt_id,usg_apt,usg_wac,fg_apt_id,fg_apt,fg_wac,Total
2020,15167,TEB,21,15018,STN,493,1
2020,12266,IAH,74,10846,BZE,106,135
2020,15167,TEB,21,15022,STR,429,2
2020,15167,TEB,21,15084,SXM,264,1
2020,15167,TEB,21,15246,TLC,148,1
2020,15167,TEB,21,15246,TLC,148,1
2020,15167,TEB,21,15258,TLV,636,1
2020,11057,CLT,36,13605,NAS,204,134
2020,13303,MIA,33,10545,BEL,316,17
2020,15167,TEB,21,11435,DUB,441,1
2020,15167,TEB,21,16115,YLW,906,1
2020,15167,TEB,21,16215,YTZ,936,1
2020,15167,TEB,21,16217,YUL,941,4
2020,15167,TEB,21,16271,YYZ,936,12
2020,15167,TEB,21,16271,YYZ,936,1
2020,15167,TEB,21,16321,ZRH,486,6
2020,15167,TEB,21,16478,YLS,941,2
2020,15167,TEB,21,16646,OXF,493,2
2020,15235,TKI,1,11868,GCM,233,1
2020,15260,TMB,33,10371,ASD,204,2
2020,15167,TEB,21,14918,SNN,441,1
2020,15167,TEB,21,14904,SMV,486,1
2020,15167,TEB,21,14293,PUJ,224,1
2020,15167,TEB,21,14239,PRG,418,1
2020,15167,TEB,21,11625,EZE,303,1
2020,15167,TEB,21,11628,FAB,493,2
2020,15167,TEB,21,11966,GOT,484,1
2020,15167,TEB,21,12026,GVA,486,1
2020,12478,JFK,22,11032,CUN,148,135
2020,15167,TEB,21,12026,GVA,486,1
2020,15167,TEB,21,12101,HEL,425,1
2020,13303,MIA,33,13605,NAS,204,135
2020,14771,SFO,91,13602,NAN,821,17
2020,15167,TEB,21,12169,HND,736,1
2020,13303,MIA,33,14210,POS,280,135
2020,15167,TEB,21,12900,LBG,427,1
2020,15167,TEB,21,12900,LBG,427,1
2020,15167,TEB,21,12911,LCA,611,1
2020,12892,LAX,91,10920,CDG,427,39
2020,15167,TEB,21,13094,LTN,493,1
2020,15167,TEB,21,13094,LTN,493,3
2020,15167,TEB,21,13156,MAD,482,1
2020,15167,TEB,21,13605,NAS,204,2
2020,15167,TEB,21,13625,NCE,427,2
2020,13303,MIA,33,12693,KIN,243,30
2020,14831,SJC,91,15246,TLC,148,1
2020,14831,SJC,91,15079,SXB,427,1
2020,14050,PDK,34,14918,SNN,441,1
2020,14492,RDU,36,16083,YHU,941,1
2020,14275,PTK,43,13094,LTN,493,1
2020,14275,PTK,43,16271,YYZ,936,1
2020,14307,PVD,13,13605,NAS,204,2
2020,14307,PVD,13,14849,SKB,275,2
2020,14307,PVD,13,16271,YYZ,936,1
2020,13303,MIA,33,10575,BGI,205,136
2020,11618,EWR,22,16163,YQB,941,17
2020,14320,PWK,41,13625,NCE,427,3
2020,14492,RDU,36,12026,GVA,486,1
2020,14492,RDU,36,14849,SKB,275,1
2020,14492,RDU,36,16149,YOW,936,1
2020,14262,PSP,91,16229,YVR,906,12
2020,11618,EWR,22,11290,DEL,733,40
2020,14530,RIL,82,16166,YQG,936,1
2020,10299,ANC,1,11874,GDL,148,17
2020,11057,CLT,36,11032,CUN,148,160
2020,14570,RNO,85,14312,PVR,148,2
2020,14570,RNO,85,14832,SJD,148,2
2020,14576,ROC,22,16217,YUL,941,2
2020,14633,RST,63,10678,BMA,484,1
2020,13930,ORD,41,11032,CUN,148,189
2020,14633,RST,63,10762,BSL,427,1
2020,11618,EWR,22,11118,CPH,419,40
2020,14262,PSP,91,14832,SJD,148,2
2020,14831,SJC,91,14838,SJO,110,1
2020,14100,PHL,23,16271,YYZ,936,1
2020,14050,PDK,34,16271,YYZ,936,2
2020,14057,PDX,92,12169,HND,736,1
2020,14057,PDX,92,13744,NRT,736,6
2020,14100,PHL,23,10444,AXA,202,1
2020,14100,PHL,23,12651,KEF,439,2
2020,14100,PHL,23,13156,MAD,482,1
2020,14100,PHL,23,13518,MUC,429,1
2020,14100,PHL,23,16217,YUL,941,2
2020,14100,PHL,23,16217,YUL,941,1
2020,14869,SLC,87,13252,MEX,148,56
2020,14107,PHX,81,13560,MXP,450,1
2020,14259,PSM,14,14918,SNN,441,1
2020,14107,PHX,81,16229,YVR,906,50
2020,14112,PIE,33,11015,CIW,279,1
2020,14122,PIT,23,11032,CUN,148,7
2020,14122,PIT,23,14293,PUJ,224,8
2020,14122,PIT,23,16083,YHU,941,3
2020,14122,PIT,23,16229,YVR,906,1
2020,14197,POB,36,15022,STR,429,1
2020,14259,PSM,14,10993,CHR,427,1
2020,14259,PSM,14,14918,SNN,441,4
2020,12264,IAD,32,14645,RUH,670,17
2020,14635,RSW,33,11911,GHC,204,1
2020,14635,RSW,33,12073,HAV,219,16
2020,14683,SAT,74,11874,GDL,148,17
2020,14771,SFO,91,16267,YYR,961,1
2020,14771,SFO,91,13094,LTN,493,1
2020,14771,SFO,91,13560,MXP,450,1
2020,14771,SFO,91,13605,NAS,204,1
2020,11298,DFW,74,11301,DGO,148,18
2020,14771,SFO,91,13672,NHT,493,1
2020,12478,JFK,22,11651,FCO,450,19
2020,14771,SFO,91,13744,NRT,736,6
2020,14771,SFO,91,14832,SJD,148,2
2020,14771,SFO,91,16115,YLW,906,2
2020,14771,SFO,91,16229,YVR,906,2
2020,14792,SGR,74,15084,SXM,264,1
2020,13204,MCO,33,16217,YUL,941,136
2020,14814,SHV,72,10638,BJX,148,1
2020,12266,IAH,74,14286,PTY,162,135
2020,14814,SHV,72,15246,TLC,148,1
2020,14819,SIG,3,11519,EIS,282,2
2020,14831,SJC,91,11576,ERF,429,1
2020,14831,SJC,91,11628,FAB,493,1
2020,14831,SJC,91,14312,PVR,148,1
2020,14679,SAN,91,16229,YVR,906,135
2020,14831,SJC,91,14832,SJD,148,3
2020,12892,LAX,91,15306,TPE,781,135
2020,14771,SFO,91,12277,ICN,778,8
2020,14771,SFO,91,12143,HKG,729,1
2020,14761,SFB,33,10884,CAY,344,1
2020,14747,SEA,93,16229,YVR,906,1
2020,14635,RSW,33,13605,NAS,204,1
2020,14635,RSW,33,13957,OST,409,1
2020,12478,JFK,22,13744,NRT,736,62
2020,14635,RSW,33,15455,UIO,337,1
2020,13303,MIA,33,14739,SDQ,224,30
2020,14679,SAN,91,13047,LPA,482,1
2020,14679,SAN,91,14918,SNN,441,1
2020,14679,SAN,91,16229,YVR,906,4
2020,14683,SAT,74,16271,YYZ,936,1
2020,14685,SAV,34,12990,LIR,110,2
2020,14712,SCF,81,16166,YQG,936,2
2020,14712,SCF,81,16173,YQR,921,2
2020,14712,SCF,81,16217,YUL,941,1
2020,14712,SCF,81,16229,YVR,906,4
2020,14712,SCF,81,16263,YYJ,906,2
2020,14736,SDM,91,14832,SJD,148,1
2020,14747,SEA,93,12277,ICN,778,5
2020,14747,SEA,93,16096,YKA,906,1
2020,13303,MIA,33,10292,AMS,461,18
2020,12478,JFK,22,13165,MAN,493,32
2020,14747,SEA,93,16229,YVR,906,2
2020,15167,TEB,21,14239,PRG,418,1
2020,12266,IAH,74,10292,AMS,461,56
2020,12478,JFK,22,11070,CMN,548,28
2020,12264,IAD,32,13605,NAS,204,4
2020,12892,LAX,91,13799,OAX,148,26
2020,13796,OAK,91,10638,BJX,148,26
2020,10721,BOS,13,14293,PUJ,224,6
2020,12266,IAH,74,13156,MAD,482,1
2020,13303,MIA,33,12986,LIM,368,4
2020,13303,MIA,33,15455,UIO,337,21
2020,14107,PHX,81,16042,YEG,916,62
2020,14843,SJU,3,16271,YYZ,936,16
2020,11697,FLL,33,11032,CUN,148,124
2020,13303,MIA,33,10920,CDG,427,43
2020,11298,DFW,74,14717,SCL,324,33
2020,11292,DEN,82,12972,LHR,493,56
2020,12173,HNL,2,10244,AKL,851,4
2020,10821,BWI,32,14832,SJD,148,6
2020,14843,SJU,3,14210,POS,280,1
2020,13303,MIA,33,13218,MDE,327,4
2020,14771,SFO,91,16042,YEG,916,48
2020,12266,IAH,74,14286,PTY,162,194
2020,13930,ORD,41,10292,AMS,461,42
2020,11057,CLT,36,14849,SKB,275,6
2020,13303,MIA,33,12395,ISL,679,6
2020,12478,JFK,22,13252,MEX,148,52
2020,11057,CLT,36,11874,GDL,148,16
2020,12266,IAH,74,10210,AGU,148,124
2020,13303,MIA,33,12395,ISL,679,5
2020,13930,ORD,41,10482,GYD,407,20
2020,13303,MIA,33,14065,PEI,327,26
2020,13930,ORD,41,16232,YWG,926,4
2020,12478,JFK,22,12051,GYE,337,30
2020,12892,LAX,91,14824,SIN,776,60
2020,14771,SFO,91,12277,ICN,778,62
2020,13303,MIA,33,11244,CZM,148,62
2020,13303,MIA,33,11915,GIG,316,62
2020,12264,IAD,32,14677,SAL,118,33
2020,12266,IAH,74,13744,NRT,736,56
2020,12478,JFK,22,13605,NAS,204,124
2020,11618,EWR,22,15595,VIE,403,56
2020,12478,JFK,22,15084,SXM,264,4
2020,11057,CLT,36,14739,SDQ,224,5
2020,10721,BOS,13,13156,MAD,482,26
2020,14955,SPN,5,14309,PVG,713,26
2020,14679,SAN,91,12972,LHR,493,33
2020,13303,MIA,33,11651,FCO,450,62
2020,13303,MIA,33,11369,DOH,664,62
2020,11298,DFW,74,16217,YUL,941,41
2020,13303,MIA,33,11052,CLO,327,56
2020,11618,EWR,22,16149,YOW,936,16
2020,14771,SFO,91,12972,LHR,493,62
2020,14107,PHX,81,16229,YVR,906,62
2020,13303,MIA,33,12395,ISL,679,6
2020,14869,SLC,87,11032,CUN,148,62
2020,11618,EWR,22,16215,YTZ,936,449
2020,10581,BGR,12,16163,YQB,941,1
2020,12266,IAH,74,12986,LIM,368,38
2020,12892,LAX,91,13095,LTO,148,56
2020,13303,MIA,33,12143,HKG,729,1
2020,11042,CLE,44,14293,PUJ,224,26
2020,11697,FLL,33,13180,MBJ,243,124
2020,10721,BOS,13,16321,ZRH,486,21
2020,14107,PHX,81,16232,YWG,926,16
2020,11298,DFW,74,12143,HKG,729,4
2020,12266,IAH,74,10711,BOG,327,124
2020,13303,MIA,33,13514,MTY,148,39
2020,13930,ORD,41,15092,SYD,802,4
2020,11697,FLL,33,16271,YYZ,936,195
2020,11618,EWR,22,14207,POP,224,62
2020,11618,EWR,22,15258,TLV,636,124
2020,14869,SLC,87,14312,PVR,148,42
2020,12266,IAH,74,16306,ZLO,148,6
2020,13303,MIA,33,14717,SCL,324,6
2020,11618,EWR,22,14677,SAL,118,4
2020,10397,ATL,34,11988,GRU,316,62
2020,14107,PHX,81,12972,LHR,493,62
2020,14771,SFO,91,12277,ICN,778,62
2020,13303,MIA,33,10486,BAQ,327,6
2020,11618,EWR,22,13180,MBJ,243,124
2020,12173,HNL,2,12699,KIX,736,48
2020,12892,LAX,91,13252,MEX,148,124
2020,14107,PHX,81,13594,MZT,148,4
2020,11618,EWR,22,14312,PVR,148,30
2020,11618,EWR,22,12026,GVA,486,62
2020,12892,LAX,91,13744,NRT,736,4
2020,12266,IAH,74,13514,MTY,148,423
2020,13667,NGU,38,13618,NBW,219,4
2020,12266,IAH,74,10162,ADD,522,16
2020,11618,EWR,22,11444,DUS,429,53
2020,11618,EWR,22,11988,GRU,316,62
2020,10732,BQN,3,14739,SDQ,224,43
2020,14107,PHX,81,12972,LHR,493,62
2020,13303,MIA,33,12986,LIM,368,1
2020,11618,EWR,22,11868,GCM,233,62
2020,12892,LAX,91,10517,BCN,482,20
2020,11618,EWR,22,14066,PEK,713,62
2020,11292,DEN,82,13518,MUC,429,48
2020,13930,ORD,41,13491,MST,461,4
2020,14107,PHX,81,13252,MEX,148,62
2020,13303,MIA,33,13166,MAO,316,48
2020,12892,LAX,91,12143,HKG,729,4
2020,11697,FLL,33,10411,AUA,277,62
2020,10821,BWI,32,13180,MBJ,243,124
2020,11618,EWR,22,13165,MAN,493,62
2020,12478,JFK,22,14838,SJO,110,16
2020,10423,AUS,74,11760,FRA,429,42
2020,13930,ORD,41,14838,SJO,110,56
2020,14869,SLC,87,12972,LHR,493,48
2020,14843,SJU,3,10711,BOG,327,62
2020,11618,EWR,22,12990,LIR,110,62
2020,11618,EWR,22,13744,NRT,736,62
2020,12191,HOU,74,11868,GCM,233,28
2020,12173,HNL,2,10244,AKL,851,4
2020,12264,IAD,32,13518,MUC,429,39
2020,12478,JFK,22,10292,AMS,461,4
2020,11618,EWR,22,12143,HKG,729,62
2020,12892,LAX,91,11874,GDL,148,55
2020,13930,ORD,41,11760,FRA,429,4
2020,12892,LAX,91,13560,MXP,450,4
2020,13487,MSP,63,14832,SJD,148,20
2020,12892,LAX,91,14309,PVG,713,60
2020,14057,PDX,92,14832,SJD,148,4
2020,11292,DEN,82,11760,FRA,429,44
2020,13303,MIA,33,13218,MDE,327,62
2020,11697,FLL,33,12693,KIN,243,40
2020,13204,MCO,33,13605,NAS,204,1
2020,13303,MIA,33,14030,PBM,379,6
2020,12478,JFK,22,15258,TLV,636,21
2020,13303,MIA,33,13252,MEX,148,62
2020,12266,IAH,74,12972,LHR,493,124
2020,13303,MIA,33,15603,VIX,316,4
2020,13930,ORD,41,14293,PUJ,224,62
2020,13303,MIA,33,14717,SCL,324,4
2020,13303,MIA,33,13605,NAS,204,62
2020,14107,PHX,81,14832,SJD,148,166
2020,12266,IAH,74,10638,BJX,148,258
2020,14100,PHL,23,10521,BDA,207,4
2020,10529,BDL,11,11435,DUB,441,28
2020,12892,LAX,91,11760,FRA,429,18
2020,14747,SEA,93,11435,DUB,441,16
2020,11697,FLL,33,12010,GUA,127,33
2020,13667,NGU,38,13618,NBW,219,4
2020,12264,IAD,32,14645,RUH,670,36
2020,13232,MDW,41,10210,AGU,148,16
2020,13303,MIA,33,10386,ASU,365,4
2020,12892,LAX,91,10415,AUH,678,20
2020,13204,MCO,33,11534,ELH,204,20
2020,13930,ORD,41,13744,NRT,736,62
2020,13303,MIA,33,14681,SAP,131,26
2020,13303,MIA,33,13532,MVD,385,62
2020,11298,DFW,74,16271,YYZ,936,4
2020,14908,SNA,91,16229,YVR,906,62
2020,14679,SAN,91,16271,YYZ,936,4
2020,11697,FLL,33,16085,YHZ,951,6
2020,13303,MIA,33,13514,MTY,148,62
2020,14771,SFO,91,12991,LIS,469,16
2020,12478,JFK,22,11724,FOC,713,26
2020,11057,CLT,36,11185,CUR,262,6
2020,13487,MSP,63,16232,YWG,926,4
2020,13930,ORD,41,12957,LGG,409,5
2020,10397,ATL,34,12972,LHR,493,48
2020,11697,FLL,33,15013,STI,224,35
2020,12478,JFK,22,16858,IST,679,124
2020,13830,OGG,2,16229,YVR,906,4
2020,12016,GUM,5,14299,PUS,778,16
2020,11433,DTW,43,16217,YUL,941,42
2020,12264,IAD,32,16217,YUL,941,6
2020,11697,FLL,33,11455,DXB,678,42
2020,12892,LAX,91,16271,YYZ,936,195
2020,11298,DFW,74,10411,AUA,277,6
2020,13303,MIA,33,12693,KIN,243,4
2020,11042,CLE,44,11032,CUN,148,20
2020,14100,PHL,23,10521,BDA,207,6
2020,11298,DFW,74,11032,CUN,148,16
2020,12892,LAX,91,12169,HND,736,4
2020,14222,PPG,5,10338,APW,892,166
2020,13303,MIA,33,10711,BOG,327,4
2020,13303,MIA,33,13252,MEX,148,5
2020,13303,MIA,33,10711,BOG,327,4
2020,12889,LAS,85,16257,YYC,916,56
2020,13303,MIA,33,13166,MAO,316,62
2020,11697,FLL,33,10371,ASD,204,18
2020,14843,SJU,3,11654,FDF,252,1
2020,13244,MEM,54,16166,YQG,936,1
2020,13303,MIA,33,11108,COR,303,35
2020,12892,LAX,91,12010,GUA,127,56
2020,13930,ORD,41,11244,CZM,148,6
2020,14730,SDF,52,11455,DXB,678,21
2020,14843,SJU,3,11519,EIS,282,428
2020,13204,MCO,33,16268,YYT,961,6
2020,11697,FLL,33,10357,ARN,484,16
2020,13303,MIA,33,10486,BAQ,327,62
2020,11298,DFW,74,16271,YYZ,936,4
2020,10423,AUS,74,12972,LHR,493,42
2020,14771,SFO,91,16229,YVR,906,4
2020,10397,ATL,34,14012,PAP,238,20
2020,12892,LAX,91,12972,LHR,493,41
2020,14771,SFO,91,15258,TLV,636,44
2020,11618,EWR,22,16257,YYC,916,36
2020,11697,FLL,33,13605,NAS,204,124
2020,12478,JFK,22,14849,SKB,275,6
2020,14100,PHL,23,14293,PUJ,224,4
2020,13204,MCO,33,16042,YEG,916,4
2020,13303,MIA,33,12010,GUA,127,21
2020,13204,MCO,33,16042,YEG,916,4
2020,14869,SLC,87,14832,SJD,148,62
2020,14843,SJU,3,14739,SDQ,224,4
2020,13303,MIA,33,16217,YUL,941,62
2020,12892,LAX,91,14832,SJD,148,60
2020,12478,JFK,22,13068,LRM,224,4
2020,13930,ORD,41,10752,BRU,409,39
2020,13303,MIA,33,11950,GND,273,62
2020,14100,PHL,23,10970,CGN,429,48
2020,13204,MCO,33,10758,BSB,316,1
2020,13303,MIA,33,12693,KIN,243,43
2020,11618,EWR,22,10292,AMS,461,62
2020,14107,PHX,81,16257,YYC,916,165
2020,13487,MSP,63,13605,NAS,204,6
2020,10721,BOS,13,12143,HKG,729,33
2020,15304,TPA,33,11032,CUN,148,6
2020,14869,SLC,87,11874,GDL,148,62
2020,12266,IAH,74,14312,PVR,148,41
2020,13303,MIA,33,14681,SAP,131,30
2020,11057,CLT,36,11874,GDL,148,16
2020,10299,ANC,1,11874,GDL,148,21
2020,12173,HNL,2,13162,MAJ,844,22
2020,11433,DTW,43,13514,MTY,148,48
2020,14843,SJU,3,13218,MDE,327,4
2020,14843,SJU,3,15013,STI,224,35
2020,11697,FLL,33,13289,MHH,204,40
2020,13930,ORD,41,13180,MBJ,243,52
2020,13930,ORD,41,16271,YYZ,936,56
2020,12892,LAX,91,14838,SJO,110,28
2020,12478,JFK,22,15130,TAS,788,16
2020,10721,BOS,13,15174,TER,469,4
2020,12173,HNL,2,12277,ICN,778,40
2020,11298,DFW,74,10411,AUA,277,5
2020,11066,CMH,44,11032,CUN,148,6
2020,11697,FLL,33,14293,PUJ,224,26
2020,12264,IAD,32,14677,SAL,118,36
2020,12173,HNL,2,15092,SYD,802,26
2020,15304,TPA,33,14286,PTY,162,30
2020,13930,ORD,41,12169,HND,736,57
2020,12266,IAH,74,12972,LHR,493,57
2020,13303,MIA,33,16217,YUL,941,16
2020,12191,HOU,74,12990,LIR,110,44
2020,14843,SJU,3,11519,EIS,282,196
2020,14771,SFO,91,11290,DEL,733,56
2020,14771,SFO,91,12966,LGW,493,32
2020,10721,BOS,13,11868,GCM,233,6
2020,14771,SFO,91,14228,PPT,823,26
2020,13244,MEM,54,16042,YEG,916,43
2020,12016,GUM,5,14309,PVG,713,4
2020,13930,ORD,41,13252,MEX,148,62
2020,11618,EWR,22,16257,YYC,916,56
2020,12892,LAX,91,12010,GUA,127,4
2020,13303,MIA,33,11915,GIG,316,6
2020,12478,JFK,22,11868,GCM,233,4
2020,12892,LAX,91,16257,YYC,916,124
2020,13303,MIA,33,15084,SXM,264,6
2020,12478,JFK,22,13616,NBO,535,40
2020,11292,DEN,82,16257,YYC,916,124
2020,11433,DTW,43,13605,NAS,204,16
2020,11618,EWR,22,10716,BOM,733,62
2020,12892,LAX,91,13692,NKG,713,26
2020,13303,MIA,33,15013,STI,224,62
2020,12892,LAX,91,14309,PVG,713,52
2020,10397,ATL,34,16217,YUL,941,187
2020,10721,BOS,13,10575,BGI,205,16
2020,12478,JFK,22,13560,MXP,450,4
2020,11298,DFW,74,11032,CUN,148,18
2020,12478,JFK,22,11888,GEO,350,33
2020,14107,PHX,81,16271,YYZ,936,26
2020,10299,ANC,1,11874,GDL,148,21
2020,12892,LAX,91,11032,CUN,148,4
2020,11298,DFW,74,11032,CUN,148,18
2020,13303,MIA,33,13166,MAO,316,6
2020,12478,JFK,22,12169,HND,736,62
2020,12478,JFK,22,12986,LIM,368,30
2020,12892,LAX,91,12169,HND,736,53
2020,14100,PHL,23,13605,NAS,204,62
2020,10397,ATL,34,15455,UIO,337,33
2020,10397,ATL,34,12010,GUA,127,124
2020,12266,IAH,74,16257,YYC,916,124
2020,12478,JFK,22,12627,KBP,488,40
2020,13303,MIA,33,10878,CAP,238,62
2020,13204,MCO,33,14012,PAP,238,18
2020,14107,PHX,81,11874,GDL,148,62
2020,11618,EWR,22,10752,BRU,409,62
2020,11292,DEN,82,16271,YYZ,936,30
2020,11697,FLL,33,11164,CTG,327,42
2020,12478,JFK,22,14739,SDQ,224,259
2020,13303,MIA,33,12101,HEL,425,26
2020,12478,JFK,22,12143,HKG,729,166
2020,12953,LGA,22,16271,YYZ,936,194
2020,14843,SJU,3,15084,SXM,264,43
2020,12478,JFK,22,16271,YYZ,936,180
2020,11697,FLL,33,14286,PTY,162,30
2020,12478,JFK,22,11032,CUN,148,124
2020,12339,IND,42,13113,LUX,454,21
2020,12264,IAD,32,11868,GCM,233,16
2020,12478,JFK,22,15306,TPE,781,33
2020,11697,FLL,33,11911,GHC,204,104
2020,12264,IAD,32,15084,SXM,264,6
2020,13303,MIA,33,10312,ANU,206,4
2020,12889,LAS,85,10292,AMS,461,21
2020,13303,MIA,33,10292,AMS,461,16
2020,11618,EWR,22,10920,CDG,427,62
2020,13303,MIA,33,11070,CMN,548,28
2020,14107,PHX,81,14312,PVR,148,16
2020,13204,MCO,33,13218,MDE,327,16
2020,13303,MIA,33,15455,UIO,337,6
2020,13244,MEM,54,13560,MXP,450,16
2020,11298,DFW,74,14677,SAL,118,39
2020,13303,MIA,33,10758,BSB,316,62
2020,12266,IAH,74,14677,SAL,118,195
2020,10397,ATL,34,13744,NRT,736,40
2020,13930,ORD,41,11435,DUB,441,4
2020,15024,STT,4,14692,SBH,237,8
2020,15304,TPA,33,16078,YHM,936,26
2020,13244,MEM,54,13218,MDE,327,1
2020,12478,JFK,22,11369,DOH,664,124
2020,11618,EWR,22,14677,SAL,118,16
2020,12173,HNL,2,11216,CXI,824,6
2020,14262,PSP,91,16232,YWG,926,16
2020,12889,LAS,85,12972,LHR,493,56
2020,13303,MIA,33,13269,MGA,153,35
2020,10423,AUS,74,11760,FRA,429,42
2020,14057,PDX,92,14312,PVR,148,56
2020,10397,ATL,34,15084,SXM,264,48
2020,12892,LAX,91,13744,NRT,736,44
2020,13303,MIA,33,10517,BCN,482,62
2020,12478,JFK,22,10415,AUH,678,48
2020,11618,EWR,22,10394,ATH,433,62
2020,13303,MIA,33,15567,VCP,316,4
2020,12478,JFK,22,16257,YYC,916,36
2020,13303,MIA,33,12010,GUA,127,16
2020,12264,IAD,32,16217,YUL,941,26
2020,11433,DTW,43,16477,QRO,148,56
2020,13930,ORD,41,12957,LGG,409,4
2020,13930,ORD,41,11988,GRU,316,62
2020,10721,BOS,13,13180,MBJ,243,4
2020,11618,EWR,22,14739,SDQ,224,20
2020,12478,JFK,22,14278,PTP,235,16
2020,14843,SJU,3,15084,SXM,264,32
2020,11292,DEN,82,16257,YYC,916,6
2020,12003,GTF,84,16257,YYC,916,4
2020,13230,MDT,23,16271,YYZ,936,1
2020,14107,PHX,81,12972,LHR,493,33
2020,11618,EWR,22,11032,CUN,148,28
2020,15304,TPA,33,16217,YUL,941,52
2020,13303,MIA,33,13252,MEX,148,4
2020,11618,EWR,22,15513,UVF,276,6
2020,10397,ATL,34,11164,CTG,327,30
2020,10721,BOS,13,14293,PUJ,224,4
2020,14112,PIE,33,16271,YYZ,936,16
2020,13303,MIA,33,12010,GUA,127,4
2020,14747,SEA,93,16229,YVR,906,26
2020,12016,GUM,5,12143,HKG,729,4
2020,10721,BOS,13,11760,FRA,429,52
2020,13930,ORD,41,12143,HKG,729,10
2020,14100,PHL,23,12972,LHR,493,62
2020,11618,EWR,22,14681,SAP,131,4
2020,15376,TUS,81,14838,SJO,110,1
2020,13495,MSY,72,16217,YUL,941,16
2020,10581,BGR,12,11760,FRA,429,1
2020,14843,SJU,3,11519,EIS,282,432
2020,10397,ATL,34,10920,CDG,427,124
2020,11618,EWR,22,10716,BOM,733,62
2020,12889,LAS,85,13252,MEX,148,56
2020,14831,SJC,91,16293,ZCL,148,16
2020,13303,MIA,33,10521,BDA,207,62
2020,13303,MIA,33,10920,CDG,427,62
2020,12889,LAS,85,13252,MEX,148,40
2020,13487,MSP,63,11032,CUN,148,194
2020,14730,SDF,52,16078,YHM,936,39
2020,12478,JFK,22,11724,FOC,713,20
2020,13930,ORD,41,11874,GDL,148,62
2020,15304,TPA,33,13289,MHH,204,4
2020,13303,MIA,33,12073,HAV,219,1
2020,13930,ORD,41,12277,ICN,778,63
2020,10397,ATL,34,10292,AMS,461,124
2020,13930,ORD,41,12169,HND,736,62
2020,13930,ORD,41,10846,BZE,106,26
2020,11298,DFW,74,14312,PVR,148,187
2020,13487,MSP,63,11244,CZM,148,26
2020,12478,JFK,22,13560,MXP,450,20
2020,11618,EWR,22,11760,FRA,429,62
2020,13930,ORD,41,10292,AMS,461,48
2020,11618,EWR,22,16321,ZRH,486,62
2020,11618,EWR,22,12972,LHR,493,259
2020,12889,LAS,85,13514,MTY,148,16
2020,12266,IAH,74,13252,MEX,148,1
2020,13204,MCO,33,12986,LIM,368,32
2020,12173,HNL,2,12143,HKG,729,5
2020,11618,EWR,22,14824,SIN,776,62
2020,14679,SAN,91,13744,NRT,736,62
2020,14679,SAN,91,14832,SJD,148,62
2020,10397,ATL,34,12520,JNB,562,44
2020,11618,EWR,22,15595,VIE,403,62
2020,12478,JFK,22,12972,LHR,493,124
2020,13303,MIA,33,10292,AMS,461,1
2020,12266,IAH,74,14677,SAL,118,33
2020,13204,MCO,33,14838,SJO,110,57
2020,13930,ORD,41,11760,FRA,429,4
2020,12892,LAX,91,15917,XMN,713,6
2020,12264,IAD,32,10752,BRU,409,39
2020,14057,PDX,92,16257,YYC,916,62
2020,13303,MIA,33,15084,SXM,264,6
2020,13204,MCO,33,13180,MBJ,243,48
2020,13204,MCO,33,16217,YUL,941,1
2020,13303,MIA,33,14677,SAL,118,28
2020,14771,SFO,91,11874,GDL,148,26
2020,14771,SFO,91,10920,CDG,427,62
2020,11618,EWR,22,11455,DXB,678,62
2020,15016,STL,64,11032,CUN,148,16
2020,11292,DEN,82,16217,YUL,941,36
2020,11618,EWR,22,10716,BOM,733,41
2020,13303,MIA,33,10711,BOG,327,16
2020,12264,IAD,32,13518,MUC,429,53
2020,14771,SFO,91,12169,HND,736,62
2020,13204,MCO,33,15174,TER,469,1
2020,11057,CLT,36,12972,LHR,493,124
2020,13303,MIA,33,11164,CTG,327,62
2020,12892,LAX,91,12972,LHR,493,56
2020,13303,MIA,33,11874,GDL,148,16
2020,12892,LAX,91,13560,MXP,450,5
2020,13930,ORD,41,16149,YOW,936,35
2020,13930,ORD,41,16257,YYC,916,4
2020,14771,SFO,91,12143,HKG,729,62
2020,11618,EWR,22,14739,SDQ,224,62
2020,10397,ATL,34,16217,YUL,941,196
2020,10581,BGR,12,10292,AMS,461,1
2020,10721,BOS,13,14207,POP,224,5
2020,10721,BOS,13,10920,CDG,427,20
2020,14771,SFO,91,11874,GDL,148,62
2020,14771,SFO,91,11455,DXB,678,62
2020,10721,BOS,13,10411,AUA,277,6
2020,12478,JFK,22,11651,FCO,450,40
2020,11298,DFW,74,11301,DGO,148,26
2020,12173,HNL,2,10244,AKL,851,5
2020,12478,JFK,22,13252,MEX,148,124
2020,13303,MIA,33,12520,JNB,562,1
2020,13303,MIA,33,11874,GDL,148,16
2020,12478,JFK,22,15718,WAW,467,36
2020,13930,ORD,41,11032,CUN,148,62
2020,14771,SFO,91,11435,DUB,441,62
2020,14107,PHX,81,11187,CUU,148,62
2020,14869,SLC,87,10638,BJX,148,1
2020,14955,SPN,5,10877,CAN,713,16
2020,14893,SMF,91,11874,GDL,148,26
2020,12266,IAH,74,10411,AUA,277,4
2020,13303,MIA,33,14286,PTY,162,246
2020,12478,JFK,22,14838,SJO,110,26
2020,13303,MIA,33,14739,SDQ,224,48
2020,12889,LAS,85,16173,YQR,921,16
